"term","frequency","density","occurrence"
"tablets",14,0.000210393435724805,0.002
"tabstopslist",10,0.000150281025517718,0.002
"tags",2,3.00562051035436e-05,0.002
"tahiti",4,6.01124102070873e-05,0.002
"tahoma",77,0.00115716389648643,0.022
"tahomabr",8,0.000120224820414175,0.008
"taking",3,4.50843076553154e-05,0.002
"tako",6,9.01686153106309e-05,0.004
"talk",6,9.01686153106309e-05,0.004
"talkington",2,3.00562051035436e-05,0.002
"tampa",5,7.51405127588591e-05,0.002
"tang",3,4.50843076553154e-05,0.002
"taongi",16,0.000240449640828349,0.002
"tape",2,3.00562051035436e-05,0.002
"target",6,9.01686153106309e-05,0.006
"targetblank",6,9.01686153106309e-05,0.004
"targetblankclick",6,9.01686153106309e-05,0.004
"targetblankimg",29,0.000435814974001383,0.01
"targetdblank",4,6.01124102070873e-05,0.002
"targetdblankimg",5,7.51405127588591e-05,0.002
"targetdnew",2,3.00562051035436e-05,0.002
"targeted",4,6.01124102070873e-05,0.004
"targetimg",2,3.00562051035436e-05,0.002
"targetnewfont",6,9.01686153106309e-05,0.002
"task",2,3.00562051035436e-05,0.002
"taste",6,9.01686153106309e-05,0.006
"tax",24,0.000360674461242524,0.016
"taxes",4,6.01124102070873e-05,0.004
"tba",6,9.01686153106309e-05,0.004
"tbody",170,0.00255477743380121,0.082
"tda",39,0.000586095999519101,0.02
"tdbfont",28,0.000420786871449611,0.012
"tdbr",6,9.01686153106309e-05,0.004
"tdfont",60,0.000901686153106309,0.014
"tdhr",2,3.00562051035436e-05,0.002
"tdibfont",28,0.000420786871449611,0.002
"tdimg",96,0.00144269784497009,0.04
"tdinput",42,0.000631180307174416,0.014
"tdnbsptd",13,0.000195365333173034,0.008
"tdtd",8,0.000120224820414175,0.006
"tdtr",12,0.000180337230621262,0.008
"tdtrtable",18,0.000270505845931893,0.01
"tdtrtbodytable",2,3.00562051035436e-05,0.002
"tdtrtrtd",2,3.00562051035436e-05,0.002
"teach",20,0.000300562051035436,0.014
"team",2,3.00562051035436e-05,0.002
"teaspoon",2,3.00562051035436e-05,0.002
"technical",6,9.01686153106309e-05,0.006
"technique",6,9.01686153106309e-05,0.006
"technologies",4,6.01124102070873e-05,0.004
"technologique",4,6.01124102070873e-05,0.004
"technology",17,0.000255477743380121,0.012
"technopole",10,0.000150281025517718,0.004
"teen",10,0.000150281025517718,0.01
"teeth",3,4.50843076553154e-05,0.002
"tel",6,9.01686153106309e-05,0.006
"tél",18,0.000270505845931893,0.004
"telecom",2,3.00562051035436e-05,0.002
"telecommunications",2,3.00562051035436e-05,0.002
"telephone",13,0.000195365333173034,0.012
"television",3,4.50843076553154e-05,0.002
"telfax",4,6.01124102070873e-05,0.004
"tell",17,0.000255477743380121,0.016
"template",6,9.01686153106309e-05,0.006
"temps",4,6.01124102070873e-05,0.004
"ten",2,3.00562051035436e-05,0.002
"tep",2,3.00562051035436e-05,0.002
"term",40,0.000601124102070873,0.026
"terms",15,0.000225421538276577,0.014
"territorial",6,9.01686153106309e-05,0.002
"territories",2,3.00562051035436e-05,0.002
"territory",5,7.51405127588591e-05,0.004
"test",13,0.000195365333173034,0.006
"testimonials",10,0.000150281025517718,0.01
"testing",3,4.50843076553154e-05,0.002
"tests",2,3.00562051035436e-05,0.002
"text",18,0.000270505845931893,0.012
"textalign",67,0.00100688287096871,0.006
"textaligncenter",7,0.000105196717862403,0.004
"textdecoration",22,0.00033061825613898,0.006
"textdecorationnone",4,6.01124102070873e-05,0.002
"textdecorationunderline",2,3.00562051035436e-05,0.002
"textunderlinesingle",2,3.00562051035436e-05,0.002
"tft",9,0.000135252922965946,0.002
"tha",4,6.01124102070873e-05,0.002
"thank",10,0.000150281025517718,0.008
"thanks",11,0.00016530912806949,0.01
"thatll",2,3.00562051035436e-05,0.002
"thats",29,0.000435814974001383,0.02
"thebr",2,3.00562051035436e-05,0.002
"theformpricerangefocus",2,3.00562051035436e-05,0.002
"therapy",2,3.00562051035436e-05,0.002
"thereafter",2,3.00562051035436e-05,0.002
"thereby",8,0.000120224820414175,0.004
"thereof",3,4.50843076553154e-05,0.002
"theres",4,6.01124102070873e-05,0.004
"thinking",19,0.000285533948483664,0.014
"thinkpad",6,9.01686153106309e-05,0.002
"third",2,3.00562051035436e-05,0.002
"thirst",2,3.00562051035436e-05,0.002
"thirty",6,9.01686153106309e-05,0.006
"thirtythree",2,3.00562051035436e-05,0.002
"thorough",2,3.00562051035436e-05,0.002
"thousand",16,0.000240449640828349,0.012
"thousands",63,0.000946770460761624,0.044
"throne",2,3.00562051035436e-05,0.002
"throughout",3,4.50843076553154e-05,0.002
"thu",3,4.50843076553154e-05,0.002
"ticket",2,3.00562051035436e-05,0.002
"tiered",2,3.00562051035436e-05,0.002
"tiffany",2,3.00562051035436e-05,0.002
"time",224,0.00336629497159689,0.138
"times",64,0.000961798563313396,0.03
"tingmarketcom",2,3.00562051035436e-05,0.002
"tip",6,9.01686153106309e-05,0.006
"tips",11,0.00016530912806949,0.008
"tired",5,7.51405127588591e-05,0.004
"title",18,0.000270505845931893,0.012
"titles",8,0.000120224820414175,0.008
"titleslim",2,3.00562051035436e-05,0.002
"titsreturn",3,4.50843076553154e-05,0.002
"titular",2,3.00562051035436e-05,0.002
"tobacco",20,0.000300562051035436,0.02
"todayand",2,3.00562051035436e-05,0.002
"todaybr",2,3.00562051035436e-05,0.002
"todays",2,3.00562051035436e-05,0.002
"togo",6,9.01686153106309e-05,0.004
"tokers",2,3.00562051035436e-05,0.002
"told",6,9.01686153106309e-05,0.006
"tollfree",4,6.01124102070873e-05,0.004
"tool",13,0.000195365333173034,0.008
"toolkit",4,6.01124102070873e-05,0.002
"tools",4,6.01124102070873e-05,0.004
"top",22,0.00033061825613898,0.014
"topmargin",2,3.00562051035436e-05,0.002
"topoftheline",2,3.00562051035436e-05,0.002
"total",91,0.00136755733221124,0.032
"totalling",2,3.00562051035436e-05,0.002
"totally",2,3.00562051035436e-05,0.002
"touch",4,6.01124102070873e-05,0.004
"tough",4,6.01124102070873e-05,0.004
"tournaments",8,0.000120224820414175,0.008
"toute",4,6.01124102070873e-05,0.004
"towards",2,3.00562051035436e-05,0.002
"town",2,3.00562051035436e-05,0.002
"township",2,3.00562051035436e-05,0.002
"trace",2,3.00562051035436e-05,0.002
"trade",29,0.000435814974001383,0.014
"trader",27,0.000405758768897839,0.006
"tradeshowstrong",2,3.00562051035436e-05,0.002
"trading",75,0.00112710769138289,0.016
"traditional",7,0.000105196717862403,0.002
"traditions",5,7.51405127588591e-05,0.002
"traffic",4,6.01124102070873e-05,0.004
"trafficmagnet",4,6.01124102070873e-05,0.004
"trail",2,3.00562051035436e-05,0.002
"trailer",4,6.01124102070873e-05,0.004
"training",26,0.000390730666346067,0.02
"transaction",81,0.00121727630669352,0.046
"transactionbr",4,6.01124102070873e-05,0.004
"transactione",2,3.00562051035436e-05,0.002
"transfer",28,0.000420786871449611,0.022
"transferred",6,9.01686153106309e-05,0.006
"travail",4,6.01124102070873e-05,0.004
"travel",2,3.00562051035436e-05,0.002
"travelers",4,6.01124102070873e-05,0.002
"travelled",2,3.00562051035436e-05,0.002
"treat",3,4.50843076553154e-05,0.002
"treated",4,6.01124102070873e-05,0.004
"treaties",2,3.00562051035436e-05,0.002
"treaty",3,4.50843076553154e-05,0.002
"trebuchet",4,6.01124102070873e-05,0.004
"tremendous",2,3.00562051035436e-05,0.002
"trend",2,3.00562051035436e-05,0.002
"trial",5,7.51405127588591e-05,0.004
"tried",12,0.000180337230621262,0.012
"troops",2,3.00562051035436e-05,0.002
"troyes",6,9.01686153106309e-05,0.004
"trtd",24,0.000360674461242524,0.01
"trtda",3,4.50843076553154e-05,0.002
"trtdfont",6,9.01686153106309e-05,0.002
"true",32,0.000480899281656698,0.028
"trust",24,0.000360674461242524,0.018
"truth",14,0.000210393435724805,0.006
"try",29,0.000435814974001383,0.018
"trying",2,3.00562051035436e-05,0.002
"türkçeye",4,6.01124102070873e-05,0.004
"turnera",2,3.00562051035436e-05,0.002
"turnkey",2,3.00562051035436e-05,0.002
"twenties",4,6.01124102070873e-05,0.004
"twg",4,6.01124102070873e-05,0.002
"txfontbr",2,3.00562051035436e-05,0.002
"type",13,0.000195365333173034,0.012
"typeariel",3,4.50843076553154e-05,0.002
"typearielstrong",2,3.00562051035436e-05,0.002
"typecheckbox",14,0.000210393435724805,0.002
"typed",10,0.000150281025517718,0.002
"typedcheckbox",18,0.000270505845931893,0.01
"typedhidden",132,0.00198370953683388,0.062
"typedtext",149,0.002239187280214,0.056
"typehidden",32,0.000480899281656698,0.008
"typeradio",12,0.000180337230621262,0.008
"typesubmit",2,3.00562051035436e-05,0.002
"typetext",17,0.000255477743380121,0.006
"typically",2,3.00562051035436e-05,0.002
"ü½éàì",2,3.00562051035436e-05,0.002
"uat",6,9.01686153106309e-05,0.006
"ulfcl",2,3.00562051035436e-05,0.002
"ulfont",6,9.01686153106309e-05,0.006
"unanswered",2,3.00562051035436e-05,0.002
"unbeatable",2,3.00562051035436e-05,0.002
"unbelieveable",2,3.00562051035436e-05,0.002
"uncles",2,3.00562051035436e-05,0.002
"uncommon",2,3.00562051035436e-05,0.002
"uncovering",2,3.00562051035436e-05,0.002
"und",4,6.01124102070873e-05,0.004
"underline",12,0.000180337230621262,0.002
"understand",10,0.000150281025517718,0.01
"understanding",2,3.00562051035436e-05,0.002
"understood",2,3.00562051035436e-05,0.002
"undertaking",3,4.50843076553154e-05,0.002
"underwriters",4,6.01124102070873e-05,0.004
"underwriting",10,0.000150281025517718,0.006
"underwritten",8,0.000120224820414175,0.006
"une",20,0.000300562051035436,0.006
"unemployed",6,9.01686153106309e-05,0.006
"unequivocally",2,3.00562051035436e-05,0.002
"unfortunately",3,4.50843076553154e-05,0.002
"unicode",10,0.000150281025517718,0.008
"unique",4,6.01124102070873e-05,0.004
"united",64,0.000961798563313396,0.016
"universal",14,0.000210393435724805,0.004
"university",4,6.01124102070873e-05,0.004
"unjustifiably",2,3.00562051035436e-05,0.002
"unless",2,3.00562051035436e-05,0.002
"unlike",2,3.00562051035436e-05,0.002
"unlimited",2,3.00562051035436e-05,0.002
"unliquidated",2,3.00562051035436e-05,0.002
"unlisted",2,3.00562051035436e-05,0.002
"unprovoked",2,3.00562051035436e-05,0.002
"unsolicited",25,0.000375702563794295,0.024
"unsubs",2,3.00562051035436e-05,0.002
"unsubscribe",40,0.000601124102070873,0.036
"unsubscribebr",2,3.00562051035436e-05,0.002
"unsubscribed",12,0.000180337230621262,0.012
"unter",3,4.50843076553154e-05,0.002
"unusual",2,3.00562051035436e-05,0.002
"unveil",2,3.00562051035436e-05,0.002
"unwanted",4,6.01124102070873e-05,0.004
"update",4,6.01124102070873e-05,0.004
"updated",4,6.01124102070873e-05,0.004
"upfront",16,0.000240449640828349,0.008
"uplifting",2,3.00562051035436e-05,0.002
"upside",2,3.00562051035436e-05,0.002
"urgent",13,0.000195365333173034,0.01
"urine",2,3.00562051035436e-05,0.002
"url",4,6.01124102070873e-05,0.002
"urldefaultvml",3,4.50843076553154e-05,0.002
"usa",21,0.000315590153587208,0.014
"usage",8,0.000120224820414175,0.002
"usb",7,0.000105196717862403,0.002
"usbr",2,3.00562051035436e-05,0.002
"usd",7,0.000105196717862403,0.006
"usdm",2,3.00562051035436e-05,0.002
"usemap",2,3.00562051035436e-05,0.002
"usemapdmaptd",3,4.50843076553154e-05,0.002
"user",6,9.01686153106309e-05,0.006
"users",14,0.000210393435724805,0.01
"using",34,0.000510955486760242,0.028
"usm",2,3.00562051035436e-05,0.002
"utilities",14,0.000210393435724805,0.014
"utilized",13,0.000195365333173034,0.006
"vacate",2,3.00562051035436e-05,0.002
"vacation",2,3.00562051035436e-05,0.002
"valid",5,7.51405127588591e-05,0.004
"validgroups",4,6.01124102070873e-05,0.002
"valignbaseline",7,0.000105196717862403,0.002
"valigncenter",17,0.000255477743380121,0.006
"valigndbaseline",7,0.000105196717862403,0.002
"valigndbottom",4,6.01124102070873e-05,0.002
"valigndmiddle",4,6.01124102070873e-05,0.004
"valigndtop",29,0.000435814974001383,0.018
"valigndtopimg",4,6.01124102070873e-05,0.002
"valignmiddle",8,0.000120224820414175,0.002
"valigntop",169,0.00253974933124944,0.068
"valigntopa",6,9.01686153106309e-05,0.002
"valigntopbrms",4,6.01124102070873e-05,0.004
"valigntopfont",9,0.000135252922965946,0.004
"valigntopimg",4,6.01124102070873e-05,0.002
"valigntopspan",4,6.01124102070873e-05,0.002
"valley",8,0.000120224820414175,0.004
"valuable",52,0.000781461332692134,0.046
"value",55,0.00082654564034745,0.026
"valuecongo",2,3.00562051035436e-05,0.002
"valued",20,0.000300562051035436,0.002
"valuedhomes",10,0.000150281025517718,0.002
"valuedon",4,6.01124102070873e-05,0.004
"valuedwebdesigninput",2,3.00562051035436e-05,0.002
"valuegeorgia",2,3.00562051035436e-05,0.002
"valueguam",2,3.00562051035436e-05,0.002
"valuehttpfreeinfosorryhtm",2,3.00562051035436e-05,0.002
"valueirircom",2,3.00562051035436e-05,0.002
"valuenew",11,0.00016530912806949,0.004
"valuenorth",5,7.51405127588591e-05,0.004
"valueoption",163,0.00244958071593881,0.002
"valuepuerto",2,3.00562051035436e-05,0.002
"valuesouth",7,0.000105196717862403,0.004
"valueunited",4,6.01124102070873e-05,0.002
"valueyes",14,0.000210393435724805,0.002
"var",12,0.000180337230621262,0.002
"variety",5,7.51405127588591e-05,0.002
"various",2,3.00562051035436e-05,0.002
"vary",2,3.00562051035436e-05,0.002
"vast",3,4.50843076553154e-05,0.002
"vaults",2,3.00562051035436e-05,0.002
"vegas",4,6.01124102070873e-05,0.004
"velocity",4,6.01124102070873e-05,0.002
"venture",8,0.000120224820414175,0.008
"verdana",53,0.000796489435243906,0.016
"verde",2,3.00562051035436e-05,0.002
"verify",2,3.00562051035436e-05,0.002
"vernacular",2,3.00562051035436e-05,0.002
"verse",2,3.00562051035436e-05,0.002
"version",15,0.000225421538276577,0.012
"versus",2,3.00562051035436e-05,0.002
"vextedit",5,7.51405127588591e-05,0.004
"vformulas",2,3.00562051035436e-05,0.002
"via",27,0.000405758768897839,0.022
"viagra",2,3.00562051035436e-05,0.002
"victor",2,3.00562051035436e-05,0.002
"video",18,0.000270505845931893,0.012
"view",16,0.000240449640828349,0.014
"viewed",2,3.00562051035436e-05,0.002
"viewing",4,6.01124102070873e-05,0.004
"vignoble",4,6.01124102070873e-05,0.004
"violations",5,7.51405127588591e-05,0.002
"violence",2,3.00562051035436e-05,0.002
"vioxx",2,3.00562051035436e-05,0.002
"vip",2,3.00562051035436e-05,0.002
"virgin",4,6.01124102070873e-05,0.004
"virginia",5,7.51405127588591e-05,0.004
"viripotent",5,7.51405127588591e-05,0.002
"virosa",2,3.00562051035436e-05,0.002
"virtual",4,6.01124102070873e-05,0.002
"virtually",4,6.01124102070873e-05,0.004
"virtue",3,4.50843076553154e-05,0.002
"virus",2,3.00562051035436e-05,0.002
"viruses",10,0.000150281025517718,0.01
"visa",8,0.000120224820414175,0.008
"visibility",5,7.51405127588591e-05,0.004
"visible",3,4.50843076553154e-05,0.002
"vision",4,6.01124102070873e-05,0.002
"visit",31,0.000465871179104926,0.03
"visited",4,6.01124102070873e-05,0.004
"visitors",6,9.01686153106309e-05,0.006
"visits",2,3.00562051035436e-05,0.002
"vital",2,3.00562051035436e-05,0.002
"vjestika",12,0.000180337230621262,0.002
"vjestikas",2,3.00562051035436e-05,0.002
"voice",4,6.01124102070873e-05,0.004
"voicestream",3,4.50843076553154e-05,0.002
"vonkarman",2,3.00562051035436e-05,0.002
"vos",4,6.01124102070873e-05,0.004
"votes",2,3.00562051035436e-05,0.002
"votre",10,0.000150281025517718,0.004
"vous",32,0.000480899281656698,0.004
"vsat",2,3.00562051035436e-05,0.002
"vspace",8,0.000120224820414175,0.004
"vspacetd",6,9.01686153106309e-05,0.002
"wait",10,0.000150281025517718,0.01
"waiters",2,3.00562051035436e-05,0.002
"waiting",8,0.000120224820414175,0.008
"wake",38,0.000571067896967329,0.002
"wales",2,3.00562051035436e-05,0.002
"walk",6,9.01686153106309e-05,0.004
"walks",6,9.01686153106309e-05,0.004
"wall",6,9.01686153106309e-05,0.006
"war",17,0.000255477743380121,0.002
"warehouse",2,3.00562051035436e-05,0.002
"warner",2,3.00562051035436e-05,0.002
"warnings",2,3.00562051035436e-05,0.002
"warranty",33,0.00049592738420847,0.014
"warships",2,3.00562051035436e-05,0.002
"washington",10,0.000150281025517718,0.01
"waste",12,0.000180337230621262,0.008
"watch",2,3.00562051035436e-05,0.002
"watching",2,3.00562051035436e-05,0.002
"water",4,6.01124102070873e-05,0.002
"waterpipe",2,3.00562051035436e-05,0.002
"waters",2,3.00562051035436e-05,0.002
"wave",3,4.50843076553154e-05,0.002
"way ",2,3.00562051035436e-05,0.002
"wayne",2,3.00562051035436e-05,0.002
"wblb",2,3.00562051035436e-05,0.002
"wcompatibility",2,3.00562051035436e-05,0.002
"wealth",6,9.01686153106309e-05,0.002
"wealthy",9,0.000135252922965946,0.006
"wear",2,3.00562051035436e-05,0.002
"wearing",2,3.00562051035436e-05,0.002
"web",74,0.00111207958883111,0.04
"webbr",4,6.01124102070873e-05,0.004
"webcam",4,6.01124102070873e-05,0.004
"webdesignhq",2,3.00562051035436e-05,0.002
"webs",4,6.01124102070873e-05,0.004
"website",30,0.000450843076553154,0.02
"websites",4,6.01124102070873e-05,0.004
"webstakescom",12,0.000180337230621262,0.004
"weed",2,3.00562051035436e-05,0.002
"week",33,0.00049592738420847,0.022
"weekly",4,6.01124102070873e-05,0.004
"weeks",62,0.000931742358209852,0.016
"wei",4,6.01124102070873e-05,0.002
"weight",18,0.000270505845931893,0.014
"weight ",2,3.00562051035436e-05,0.002
"welfare",2,3.00562051035436e-05,0.002
"werken",3,4.50843076553154e-05,0.002
"west",10,0.000150281025517718,0.006
"western",12,0.000180337230621262,0.002
"weve",11,0.00016530912806949,0.01
"whatever",6,9.01686153106309e-05,0.006
"whats",6,9.01686153106309e-05,0.006
"whatyouseeiswhatyoudo",4,6.01124102070873e-05,0.004
"whereupon",2,3.00562051035436e-05,0.002
"wherever",2,3.00562051035436e-05,0.002
"whirligigs",4,6.01124102070873e-05,0.004
"white",37,0.000556039794415557,0.014
"whitening",2,3.00562051035436e-05,0.002
"whites",2,3.00562051035436e-05,0.002
"wholesale",5,7.51405127588591e-05,0.004
"wholly",3,4.50843076553154e-05,0.002
"wide",4,6.01124102070873e-05,0.002
"width",1150,0.0172823179345376,0.148
"widtha",20,0.000300562051035436,0.016
"widthatd",14,0.000210393435724805,0.006
"widthatdtr",13,0.000195365333173034,0.006
"widthbrtd",2,3.00562051035436e-05,0.002
"widthd",1515,0.0227675753659343,0.158
"widthda",3,4.50843076553154e-05,0.002
"widthdbfont",36,0.000541011691863785,0.018
"widthdecfont",2,3.00562051035436e-05,0.002
"widthdecftde",2,3.00562051035436e-05,0.002
"widthdfont",73,0.00109705148627934,0.024
"widthdimg",12,0.000180337230621262,0.008
"widthdinput",27,0.000405758768897839,0.024
"widthdnbsptd",17,0.000255477743380121,0.006
"widthfont",30,0.000450843076553154,0.01
"widthimg",22,0.00033061825613898,0.012
"widthnbsptd",13,0.000195365333173034,0.006
"widthp",10,0.000150281025517718,0.002
"widthpx",2,3.00562051035436e-05,0.002
"widthspan",4,6.01124102070873e-05,0.004
"widthtd",19,0.000285533948483664,0.01
"widthtdtr",5,7.51405127588591e-05,0.002
"wie",2,3.00562051035436e-05,0.002
"wieder",2,3.00562051035436e-05,0.002
"wife",6,9.01686153106309e-05,0.006
"wiley",2,3.00562051035436e-05,0.002
"wilkes",3,4.50843076553154e-05,0.002
"williams",13,0.000195365333173034,0.008
"willing",8,0.000120224820414175,0.008
"wilth",2,3.00562051035436e-05,0.002
"win",6,9.01686153106309e-05,0.006
"window",5,7.51405127588591e-05,0.004
"windows",18,0.000270505845931893,0.012
"windowtext",2,3.00562051035436e-05,0.002
"windsor",2,3.00562051035436e-05,0.002
"wine",11,0.00016530912806949,0.002
"wines",3,4.50843076553154e-05,0.002
"wing",2,3.00562051035436e-05,0.002
"winners",3,4.50843076553154e-05,0.002
"winning",8,0.000120224820414175,0.008
"wired",2,3.00562051035436e-05,0.002
"wisely",2,3.00562051035436e-05,0.002
"wish",109,0.00163806317814313,0.106
"withdrawals",2,3.00562051035436e-05,0.002
"withinbr",2,3.00562051035436e-05,0.002
"wives",4,6.01124102070873e-05,0.004
"wizard",2,3.00562051035436e-05,0.002
"woman",4,6.01124102070873e-05,0.004
"womanoptionselecttd",2,3.00562051035436e-05,0.002
"women",18,0.000270505845931893,0.008
"wonderful",4,6.01124102070873e-05,0.004
"wont",2,3.00562051035436e-05,0.002
"woodland",2,3.00562051035436e-05,0.002
"word",8,0.000120224820414175,0.008
"wordperfect",4,6.01124102070873e-05,0.004
"words",2,3.00562051035436e-05,0.002
"work ",2,3.00562051035436e-05,0.002
"worksite",2,3.00562051035436e-05,0.002
"world",56,0.000841573742899221,0.024
"worldâ ",2,3.00562051035436e-05,0.002
"worldlet",2,3.00562051035436e-05,0.002
"worlds",9,0.000135252922965946,0.008
"worldwide",4,6.01124102070873e-05,0.004
"worse",2,3.00562051035436e-05,0.002
"worth",4,6.01124102070873e-05,0.004
"wouldnt",12,0.000180337230621262,0.012
"wowie",25,0.000375702563794295,0.002
